,HCHO Value,Location,Date,Next Date
2124,,Kurunegala Proper,2019-10-27,2019-10-28
2125,,Kurunegala Proper,2019-10-28,2019-10-29
2126,,Kurunegala Proper,2019-10-29,2019-10-30
2127,,Kurunegala Proper,2019-10-30,2019-10-31
2128,0.0001063504532794,Kurunegala Proper,2019-10-31,2019-11-01
2129,0.0001774768347211,Kurunegala Proper,2019-11-01,2019-11-02
2130,0.0001886189110071,Kurunegala Proper,2019-11-02,2019-11-03
2131,-7.817408913979307e-05,Kurunegala Proper,2019-11-03,2019-11-04
2132,0.0001277877985303,Kurunegala Proper,2019-11-04,2019-11-05
2133,0.0001843718009165,Kurunegala Proper,2019-11-05,2019-11-06
2134,0.0002056428348669,Kurunegala Proper,2019-11-06,2019-11-07
2135,0.0001941913470078,Kurunegala Proper,2019-11-07,2019-11-08
2136,7.824492713224594e-05,Kurunegala Proper,2019-11-08,2019-11-09
2137,8.715247531654315e-05,Kurunegala Proper,2019-11-09,2019-11-10
2138,0.0002539444945964,Kurunegala Proper,2019-11-10,2019-11-11
2139,0.0002041940019707,Kurunegala Proper,2019-11-11,2019-11-12
2140,0.0002165750668733,Kurunegala Proper,2019-11-12,2019-11-13
2141,6.125360635138347e-05,Kurunegala Proper,2019-11-13,2019-11-14
2142,6.395247983865537e-05,Kurunegala Proper,2019-11-14,2019-11-15
2143,8.065719083391174e-05,Kurunegala Proper,2019-11-15,2019-11-16
2144,,Kurunegala Proper,2019-11-16,2019-11-17
2145,8.94978263108342e-05,Kurunegala Proper,2019-11-17,2019-11-18
2146,0.000156017211736,Kurunegala Proper,2019-11-18,2019-11-19
2147,0.0001896863889985,Kurunegala Proper,2019-11-19,2019-11-20
2148,3.38817601245183e-05,Kurunegala Proper,2019-11-20,2019-11-21
2149,6.691197564337526e-05,Kurunegala Proper,2019-11-21,2019-11-22
2150,,Kurunegala Proper,2019-11-22,2019-11-23
2151,,Kurunegala Proper,2019-11-23,2019-11-24
2152,,Kurunegala Proper,2019-11-24,2019-11-25
2153,,Kurunegala Proper,2019-11-25,2019-11-26
2154,0.0001221743195979,Kurunegala Proper,2019-11-26,2019-11-27
2155,0.0001188412187438,Kurunegala Proper,2019-11-27,2019-11-28
2156,,Kurunegala Proper,2019-11-28,2019-11-29
2157,,Kurunegala Proper,2019-11-29,2019-11-30
2158,,Kurunegala Proper,2019-11-30,2019-12-01
2159,0.0002465931135161,Kurunegala Proper,2019-12-01,2019-12-02
2160,,Kurunegala Proper,2019-12-02,2019-12-03
2161,0.0001473769337308,Kurunegala Proper,2019-12-03,2019-12-04
2162,,Kurunegala Proper,2019-12-04,2019-12-05
2163,,Kurunegala Proper,2019-12-05,2019-12-06
2164,8.37378805377434e-05,Kurunegala Proper,2019-12-06,2019-12-07
2165,,Kurunegala Proper,2019-12-07,2019-12-08
2166,-1.3191698488478e-05,Kurunegala Proper,2019-12-08,2019-12-09
2167,,Kurunegala Proper,2019-12-09,2019-12-10
2168,-9.629187053943472e-05,Kurunegala Proper,2019-12-10,2019-12-11
2169,,Kurunegala Proper,2019-12-11,2019-12-12
2170,0.0001002804645766,Kurunegala Proper,2019-12-12,2019-12-13
2171,0.0001610297559171,Kurunegala Proper,2019-12-13,2019-12-14
2172,0.0001960549510717,Kurunegala Proper,2019-12-14,2019-12-15
2173,0.0001172906521365,Kurunegala Proper,2019-12-15,2019-12-16
2174,3.628711080527792e-05,Kurunegala Proper,2019-12-16,2019-12-17
2175,,Kurunegala Proper,2019-12-17,2019-12-18
2176,,Kurunegala Proper,2019-12-18,2019-12-19
2177,,Kurunegala Proper,2019-12-19,2019-12-20
2178,,Kurunegala Proper,2019-12-20,2019-12-21
2179,4.793732083930929e-05,Kurunegala Proper,2019-12-21,2019-12-22
2180,,Kurunegala Proper,2019-12-22,2019-12-23
2181,7.627636617631086e-05,Kurunegala Proper,2019-12-23,2019-12-24
2182,0.0001072019777463,Kurunegala Proper,2019-12-24,2019-12-25
2183,,Kurunegala Proper,2019-12-25,2019-12-26
2184,9.045389003546796e-05,Kurunegala Proper,2019-12-26,2019-12-27
2185,0.0001642742874337,Kurunegala Proper,2019-12-27,2019-12-28
2186,0.0001805844588422,Kurunegala Proper,2019-12-28,2019-12-29
2187,0.000103876101852,Kurunegala Proper,2019-12-29,2019-12-30
2188,2.6467721812277357e-05,Kurunegala Proper,2019-12-30,2019-12-31
2189,0.0001807247238951,Kurunegala Proper,2019-12-31,2020-01-01
2190,9.633496020854536e-05,Kurunegala Proper,2020-01-01,2020-01-02
2191,0.0001126936081057,Kurunegala Proper,2020-01-02,2020-01-03
